	Counts	TPM
LCK	0.6298491225056543	0.10129088013795375
HDAC1	156.3937664089409	25.15088404764581
MARCKSL1	5000.829531314807	804.2218470221021
TSSK3	148.8124091129423	23.931667689770986
FAM229A	491.7864476386037	79.08795986420492
BSDC1	336.98749539039187	54.193550143861636
ZBTB8B	8.595737216033681	1.3823465921218294
ZBTB8A	13.636499715594407	2.192990366801874
ZBTB8OS	164.5276595744681	26.458957947005636
RBBP4	608.7154916723705	97.89221847260437
SYNC	232.99059286808136	37.469008643827635
KIAA1522	183.8920424119096	29.573093238851072
S100PBP	236.39288587005095	38.016157540829724
FNDC5	29.487479522583666	4.74210830366851
HPCA	2.576687116564417	0.4143768666988863
TMEM54	94.77219626168224	15.241045559869788
RNF19B	15.08742244782854	2.4263244071439574
AK2	504.00386580146346	81.05273681555866
AZIN2	3.050529279866507	0.49057906822995195
TRIM62	4.445171670893671	0.7148622341774817
ZNF362	6.342446825378848	1.0199776394306668
A3GALT2	0.0	0.0
PHC2	42.600681149102385	6.85094308126178
ZSCAN20	19.18788133810225	3.0857507286620804
CSMD2	0.1610814857542602	0.025904752238234328
HMGB4	0.0	0.0
C1orf94	0.4210687490430256	0.06771530302286378
SMIM12	294.3416181914331	47.33533873832165
GJB5	0.0	0.0
GJB4	0.0	0.0
GJB3	4.636785162287481	0.7456770729953465
GJA4	1.4545454545454546	0.23391663817114625
DLGAP3	0.4988308651597817	0.0802208268084991
TMEM35B	6.802721088435374	1.09399788260315
ZMYM6	69.01294675021288	11.098502589689712
ZMYM1	81.13217886891714	13.047489488355579
SFPQ	2607.764790076336	419.37470632457223
ZMYM4	66.9704140464642	10.770027201091548
KIAA0319L	57.86344163231058	9.305464946004173
NCDN	123.83177570093459	19.914339961124163
TFAP2E	4.007833492735801	0.644530519167206
PSMB2	385.29182327494505	61.96174051052325
C1orf216	203.61309747835904	32.74458773420425
CLSPN	265.01757446021304	42.61951380087807
AGO4	32.68026498600568	5.255564682547211
AGO1	229.49104710003894	36.906219781761884
AGO3	88.81728491557732	14.283390480521733
TEKT2	1.4282313734825043	0.2296848684732155
COL8A2	1.3065764347214313	0.21012060239752953
TRAPPC3	366.21350224007415	58.89360901660478
MAP7D1	90.93466205898899	14.623902178921742
THRAP3	117.63543146581013	18.917858202577523
SH3D21	46.06418088617372	7.4079351039384145
EVA1B	275.47869054972205	44.30184631206159
STK40	27.31650435120603	4.3929770942898525
LSM10	371.58590308370043	59.75758610327589
OSCP1	5.371393492940455	0.8638150868620638
MRPS15	262.24219380112913	42.1731834979031
CSF3R	56.855025474756836	9.143293790255623
GRIK3	0.0	0.0
ZC3H12A	57.50507099391481	9.247832608224133
MEAF6	166.6532582461786	26.800791812584592
SNIP1	94.9437072778448	15.268627565082955
DNALI1	4.225777241171144	0.6795797290664903
GNL2	152.60163158977173	24.541041690626443
RSPO1	0.0	0.0
C1orf109	524.1524484821626	84.29298531370915
CDCA8	281.25180437669616	45.23026513456387
EPHA10	18.852459016393443	3.031808886132172
MANEAL	52.36508994003997	8.421232734958904
YRDC	475.43792840822545	76.4588287872105
C1orf122	1536.2756952841596	247.06030658712623
MTF1	72.16206496983258	11.604936503346364
INPP5B	18.468984842695196	2.9701394558255174
SF3A3	257.10060064592074	41.34632437022739
FHL3	231.19140178367252	37.179666892026596
UTP11	408.2879313191349	65.65992145626642
POU3F1	50.204918032786885	8.073838881547632
LINC01343	0.0	0.0
RRAGC	61.68215656355482	9.91958185521397
MYCBP	109.1009275415557	17.54535900691374
GJA9	0.0	0.0
RHBDL2	1.3743864346273986	0.2210256498560474
AKIRIN1	351.7069221427608	56.56069433379453
NDUFS5	1526.13282186526	245.4291531266894
MACF1	89.27667430987762	14.357268421146001
BMP8A	4.709083298451235	0.7573038921536037
PABPC4	1249.5479204339965	200.94940853739635
HEYL	0.8617505847593254	0.13858473731363305
NT5C1A	6.967022758941013	1.1204204975104253
HPCAL4	3.3494313756036767	0.5386478124267418
PPIE	356.93165969316595	57.40092455093769
BMP8B	7.1022727272727275	1.1421710848200501
OXCT2	24.671052631578945	3.967541663059121
TRIT1	113.82362634775649	18.304852513554685
MYCL	63.71359223300971	10.24627264440511
MFSD2A	64.68331426263714	10.402221099932635
CAP1	395.453269716531	63.59588084154146
PPT1	428.41565364888334	68.89681524099065
RLF	52.908124143652664	8.50856224049211
TMCO2	1.5818613234906407	0.25439128195517485
ZMPSTE24	164.2451916424519	26.41353210703487
COL9A2	42.02181558085474	6.757851258483486
SMAP2	41.736361621087845	6.711945212431332
ZFP69B	36.463919105255094	5.864043193006558
ZFP69	15.977343165544513	2.569439400131252
EXO5	75.01363884342608	12.063520022976633
ZNF684	35.46270094527063	5.703029602590675
RIMS3	7.9158606274876036	1.2730104105216027
NFYC	38.296224104755474	6.158710248097836
KCNQ4	6.378341985436119	1.0257502161081253
CITED4	126.2587141750581	20.30463459725335
CTPS1	346.22899570144585	55.67974686439994
SLFNL1	11.365481409319695	1.827770451694498
SCMH1	11.942589964874736	1.9205797157524767
FOXO6	14.81926042195651	2.3831992099346673
EDN2	128.1096632255881	20.60229994554001
HIVEP3	0.8900357226871803	0.14313348782095814
GUCA2B	0.0	0.0
GUCA2A	0.0	0.0
FOXJ3	50.64463684827404	8.144553445150938
RIMKLA	2.3944926668662077	0.3850767763966789
ZMYND12	0.46264168401572986	0.07440096633942311
PPCS	243.6141017521638	39.17745678890292
CCDC30	3.907293614747529	0.6283619283626628
PPIH	488.19497334348813	78.51038726888575
YBX1	1588.5761973202282	255.47115244464774
CLDN19	1.117006422786931	0.17963439122330413
P3H1	357.6385542168675	57.51460569442421
C1orf50	69.78112497058132	11.222039235631817
TMEM269	8.495264134361879	1.3661887433465172
SVBP	203.05697978136791	32.655154171505245
ERMAP	196.83700803626624	31.654872691413328
ZNF691	101.13501609351178	16.264299539110596
SLC2A1	203.1240754984912	32.66594434965755
FAM183A	0.8260561718196837	0.13284444432365367
EBNA1BP2	695.5293539670843	111.85342315766407
CFAP57	0.4669381825728294	0.07509191930706204
TMEM125	0.49887752556747317	0.08022833062741982
C1orf210	0.0	0.0
TIE1	0.5851638458768454	0.09410469722968218
MPL	0.3601224416301542	0.05791405872732598
CDC20	3429.613935969868	551.5425864623018
ELOVL1	535.9127832407012	86.18425516841732
MED8	235.7324301439458	37.90994457744064
SZT2	34.678308966331585	5.576885497469414
HYI	40.17408771342484	6.460703933417999
PTPRF	95.34224731449258	15.332719852648069
KDM4A	39.48152293611106	6.34932726662582
ST3GAL3	11.308706675669512	1.8186400702498953
ARTN	5.355776587605203	0.8613036122407356
IPO13	31.154263090917663	5.010156584762232
DPH2	481.86375700383365	77.49221569021273
ATP6V0B	4234.32794963044	680.9548342380267
B4GALT2	222.7234753550543	35.8178745353333
CCDC24	68.54593388764957	11.023398660519186
SLC6A9	16.30069997123406	2.6214408942614553
KLF17	0.061394891944990176	0.00987338462319886
DMAP1	277.57022277570223	44.63820169057452
ERI3	9.649057447284106	1.55173911721741
RNF220	14.4505505647598	2.3239041428836553
TMEM53	17.648160284617546	2.838136347532252
KIF2C	321.69308383126406	51.73393822624363
RPS8	36750.236817177145	5910.088145683949
BEST4	6.474820143884892	1.0412656105640052
PLK3	283.4863975047652	45.589627236700174
BTBD19	60.552407932011334	9.73789829142896
PTCH2	37.525992552831376	6.034843390120727
EIF2B3	26.629760427603323	4.282536523737996
HECTD3	120.2316076294278	19.33536925277931
UROD	2420.9782301385353	389.33612346718223
ZSWIM5	0.28920730905744707	0.046509651010103674
LINC01144	22.80701754385965	3.667771848516877
HPDL	431.1875693673696	69.34258832022707
MUTYH	43.01362543414374	6.917351826761622
TOE1	726.3866326293803	116.8158193930228
TESK2	2.6546990209524326	0.4269225608569806
CCDC163	58.986025349366265	9.485996264801216
MMACHC	98.30944505696435	15.809897735634827
PRDX1	4132.061628760088	664.5086008794411
AKR1A1	206.34179251647726	33.183410163518
NASP	1202.9267733898453	193.45190342322408
CCDC17	46.06573705179283	7.408185362896579
GPBP1L1	150.75766514403225	24.244499268703596
TMEM69	501.4372404982434	80.63997806642638
IPP	27.439082931699918	4.412689898294235
MAST2	7.6598197082301125	1.2318345016630663
PIK3R3	51.572340632393136	8.293744623550793
TSPAN1	1.0104721660848797	0.16250179828856268
POMGNT1	268.1709944438145	43.12663951427578
LURAP1	4.184567315739553	0.6729524441053244
RAD54L	84.63562818805029	13.61090611048563
LRRC41	185.32462850963273	29.803478424011775
UQCRH	3013.976452715534	484.7007270505224
NSUN4	99.09513132607303	15.93624998550973
FAAH	2.042692268409764	0.3285010494181657
LINC01398	1.3192612137203166	0.21216053923834172
DMBX1	30.475135060257653	4.900940784511133
KNCN	0.3589375448671931	0.057723506368507906
MKNK1	58.330489677529435	9.380574533168048
MOB3C	46.097856854023455	7.413350795254179
ATPAF1	54.26937015184641	8.727474677340004
TEX38	40.52511415525114	6.517155194480065
EFCAB14	176.42235685327745	28.3718356716774
CYP4B1	0.0	0.0
CYP4A11	0.0	0.0
CYP4X1	0.25747599955861256	0.041406695155723
